"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ","QuatW","QuatX","QuatY","QuatZ","EulerX","EulerY","EulerZ","LinAccX","LinAccY","LinAccZ"
"780.065","305668.0","0.074","-0.995","-0.143","-19.4232762","22.861024200000003","-7.563045600000001","0.6538","-0.7553","-0.042499999999999996","-0.0093","98.32532238000002","2.37204612","4.39458786","-0.058","-0.001","0.29"
"780.07","305669.0","0.09","-1.0","-0.156","-20.110825799999997","22.058883","-7.3911582000000005","0.6545","-0.7546999999999999","-0.0434","-0.0099","98.22791951999999","2.39496444","4.50917946","-0.074","0.003","0.302"
"780.075","305670.0","0.094","-0.991","-0.154","-18.9649098","22.9756158","-6.760904399999999","0.6551","-0.7541","-0.0442","-0.010499999999999999","98.13624624","2.41215318","4.62377106","-0.077","-0.005","0.298"
"780.08","305671.0","0.104","-0.98","-0.145","-17.3606274","20.8556712","-5.9587632","0.6556","-0.7535999999999999","-0.045","-0.011","98.05030253999999","2.4293419199999997","4.73263308","-0.087","-0.016","0.288"
"780.085","305672.0","0.107","-0.993","-0.169","-13.750992","20.9702628","-5.0420304","0.6559999999999999","-0.7532","-0.0458","-0.011600000000000001","97.98727715999999","2.44080108","4.8414950999999995","-0.09","-0.004","0.31"
"780.09","305673.0","0.096","-1.008","-0.16","-9.0527364","21.2567418","-3.437748","0.6563","-0.7529","-0.0465","-0.012199999999999999","97.9471701","2.44080108","4.94462754","-0.079","0.01","0.3"
"780.095","305674.0","0.094","-1.023","-0.148","-6.760904399999999","20.912967","-2.2345362","0.6565000000000001","-0.7527","-0.0472","-0.0128","97.9185222","2.44080108","5.05348956","-0.077","0.025","0.288"
"780.1","305675.0","0.095","-1.032","-0.131","-4.8128472","21.485925","-1.0313244","0.6573","-0.7519","-0.048","-0.013300000000000001","97.78674185999999","2.45798982","5.1566220000000005","-0.078","0.034","0.27"
"780.105","305676.0","0.084","-1.042","-0.122","-1.8907614000000001","20.7410796","0.3437748","0.6573","-0.7518","-0.0485","-0.014000000000000002","97.78101228","2.4465306599999996","5.25402486","-0.067","0.044","0.26"
"780.11","305677.0","0.066","-1.05","-0.115","-0.6875496","21.8296998","1.0886202","0.6573","-0.7518","-0.0491","-0.014799999999999999","97.78101228","2.42361234","5.3628868800000005","-0.049","0.052","0.253"
"780.115","305678.0","0.062","-1.053","-0.11","-0.286479","22.9756158","1.145916","0.6573","-0.7518","-0.0497","-0.0156","97.78674185999999","2.40069402","5.47747848","-0.046","0.055","0.248"
"780.12","305679.0","0.059","-1.058","-0.099","0.572958","21.8869956","0.9167328","0.6572","-0.7518","-0.0503","-0.016300000000000002","97.79247144000001","2.38350528","5.58061092","-0.042","0.06","0.237"
"780.125","305680.0","0.059","-1.069","-0.09","1.2605076","20.8556712","0.4010706","0.6571","-0.7518","-0.0509","-0.017","97.8039306","2.36631654","5.683743359999999","-0.043","0.071","0.229"
"780.13","305681.0","0.063","-1.078","-0.079","0.5156622","19.824346799999997","-0.4010706","0.657","-0.7518","-0.051500000000000004","-0.0177","97.80966018000001","2.35485738","5.7868758","-0.048","0.08","0.218"
"780.135","305682.0","0.072","-1.078","-0.077","-0.5156622","17.3606274","-1.3750992","0.657","-0.7517","-0.052000000000000005","-0.0182","97.80966018000001","2.3491277999999998","5.872819499999999","-0.057","0.08","0.216"
"780.14","305683.0","0.076","-1.079","-0.073","-1.4896908","15.0687954","-2.0626488","0.657","-0.7517","-0.052500000000000005","-0.0186","97.8039306","2.3491277999999998","5.947304040000001","-0.06","0.081","0.212"
"780.145","305684.0","0.072","-1.085","-0.064","-2.9793816","14.152062599999999","-2.578311","0.6571","-0.7516","-0.053000000000000005","-0.019","97.79247144000001","2.3491277999999998","6.016059","-0.056","0.087","0.203"
"780.15","305685.0","0.074","-1.091","-0.061","-5.2712136","15.527161800000002","-3.0939731999999998","0.6578","-0.751","-0.0536","-0.0193","97.69506857999998","2.3777757","6.09627312","-0.058","0.093","0.199"
"780.155","305686.0","0.089","-1.096","-0.056","-6.6463128000000005","16.7876694","-3.2085648","0.6578999999999999","-0.7508","-0.054200000000000005","-0.0198","97.66642068","2.3777757","6.18221682","-0.072","0.098","0.193"
"780.16","305687.0","0.104","-1.1","-0.05","-5.786875800000001","16.959556799999998","-2.8074942000000003","0.6581","-0.7506","-0.0548","-0.020300000000000002","97.63777278","2.38350528","6.26816052","-0.088","0.101","0.186"
"780.165","305688.0","0.106","-1.11","-0.051","-6.703608600000001","16.5011904","-1.718874","0.6583","-0.7504","-0.0553","-0.0208","97.60912488000001","2.3777757","6.348374640000001","-0.09","0.111","0.186"
"780.1700000000001","305689.0","0.108","-1.115","-0.074","-9.6256944","17.7044022","-1.145916","0.6586000000000001","-0.7501","-0.0558","-0.0214","97.56328823999999","2.3777757","6.43431834","-0.092","0.116","0.209"
"780.1750000000001","305690.0","0.121","-1.112","-0.092","-11.6310474","19.480572000000002","-1.2605076","0.6589","-0.7497","-0.05639999999999999","-0.022","97.50599244","2.36631654","6.5317212","-0.105","0.113","0.225"
"780.1800000000001","305691.0","0.14","-1.113","-0.094","-12.7769634","19.4232762","-1.432395","0.6593","-0.7493000000000001","-0.056999999999999995","-0.022600000000000002","97.44869664","2.36631654","6.62912406","-0.125","0.114","0.227"
"780.1850000000001","305692.0","0.162","-1.113","-0.115","-13.6364004","17.1314442","-2.0053530000000004","0.6597000000000001","-0.7489","-0.0576","-0.023100000000000002","97.37994167999999","2.36058696","6.715067759999999","-0.147","0.113","0.246"
"780.19","305693.0","0.166","-1.107","-0.135","-13.1207382","13.6936962","-1.8334656","0.6601","-0.7485","-0.057999999999999996","-0.0236","97.31691629999999","2.36631654","6.783822719999999","-0.151","0.107","0.264"
"780.195","305694.0","0.169","-1.101","-0.146","-13.006146600000001","11.6310474","-1.6615782000000001","0.6605000000000001","-0.7481","-0.058399999999999994","-0.023899999999999998","97.25389092","2.36631654","6.841118519999999","-0.154","0.1","0.275"
"780.2","305695.0","0.181","-1.094","-0.153","-12.6623718","9.2819196","-1.0886202","0.6616","-0.7471","-0.059","-0.023899999999999998","97.08773310000001","2.42361234","6.886955159999999","-0.165","0.093","0.28"
"780.205","305696.0","0.176","-1.088","-0.166","-10.6570188","5.3285094","0.1718874","0.6618999999999999","-0.7468","-0.0591","-0.0241","97.03616688","2.41788276","6.90987348","-0.16","0.087","0.291"
"780.21","305697.0","0.169","-1.083","-0.178","-7.6776372","1.6042824","1.4896908","0.6622","-0.7464999999999999","-0.0591","-0.0242","96.99605982","2.41215318","6.92133264","-0.153","0.082","0.302"
"780.215","305698.0","0.154","-1.085","-0.171","-4.9847345999999995","-1.0313244","3.2658606","0.6623","-0.7464000000000001","-0.059","-0.0243","96.97314150000001","2.39496444","6.90987348","-0.138","0.084","0.295"
"780.22","305699.0","0.137","-1.087","-0.159","-2.1199445999999997","-3.2658606","5.6149884000000005","0.6624","-0.7463","-0.058699999999999995","-0.0243","96.96168234","2.37204612","6.89268474","-0.122","0.086","0.282"
"780.225","305700.0","0.126","-1.083","-0.152","0.1718874","-3.8961144","7.3911582000000005","0.6624","-0.7464000000000001","-0.0583","-0.024399999999999998","96.96168234","2.3376686399999995","6.86976642","-0.111","0.082","0.275"
"780.23","305701.0","0.108","-1.077","-0.141","2.2345362","-3.8961144","9.5111028","0.6623","-0.7464999999999999","-0.05789999999999999","-0.0245","96.96741191999999","2.2918320000000003","6.841118519999999","-0.094","0.076","0.264"
"780.235","305702.0","0.082","-1.075","-0.12","3.3231564000000002","-2.4064236","11.8602306","0.6622","-0.7466","-0.05739999999999999","-0.0248","96.98460066","2.2345362","6.82392978","-0.069","0.075","0.244"
"780.24","305703.0","0.068","-1.075","-0.1","3.724227","-1.432395","13.349921400000001","0.6621","-0.7466999999999999","-0.056999999999999995","-0.0251","97.00178939999999","2.17151082","6.80674104","-0.055","0.075","0.224"
"780.245","305704.0","0.048","-1.072","-0.073","3.6669312","0.0572958","14.610429","0.6618999999999999","-0.7469","-0.056499999999999995","-0.025500000000000002","97.01897814","2.09702628","6.79528188","-0.036","0.073","0.199"
"780.25","305705.0","0.03","-1.074","-0.058","2.9793816","1.718874","15.2979786","0.6624","-0.7464999999999999","-0.05600000000000001","-0.026000000000000002","96.95022318","2.02827132","6.79528188","-0.02","0.075","0.183"
"780.255","305706.0","0.019","-1.073","-0.051","1.7761698","3.5523396","15.412570200000001","0.6623","-0.7466","-0.055600000000000004","-0.026500000000000003","96.95595276","1.9480572000000003","6.801011460000001","-0.01","0.073","0.175"
"780.26","305707.0","0.014","-1.072","-0.045","2.1199445999999997","5.156622","14.839612200000001","0.6622","-0.7466999999999999","-0.0553","-0.027100000000000003","96.96741191999999","1.87357266","6.8182002","-0.006","0.072","0.17"
"780.265","305708.0","0.01","-1.08","-0.037","1.6615782000000001","5.9014674","13.9801752","0.6622","-0.7466999999999999","-0.05500000000000001","-0.027700000000000002","96.97314150000001","1.79908812","6.83538894","-0.003","0.08","0.162"
"780.27","305709.0","0.01","-1.077","-0.039","-1.3178034","7.1046792","12.4331886","0.6622","-0.7466999999999999","-0.0548","-0.0283","96.96741191999999","1.73033316","6.86403684","-0.005","0.077","0.164"
"780.275","305710.0","0.009","-1.069","-0.05","-3.6669312","6.6463128000000005","10.5424272","0.6623","-0.7466","-0.054700000000000006","-0.0288","96.95022318","1.6787669399999998","6.89268474","-0.005","0.069","0.174"
"780.28","305711.0","0.01","-1.063","-0.058","-5.2139178","4.297185","8.307891","0.6624","-0.7464999999999999","-0.05450000000000001","-0.029199999999999997","96.92157528","1.6329303","6.904143899999999","-0.007","0.063","0.183"
"780.285","305712.0","0.011","-1.057","-0.065","-7.1046792","1.6615782000000001","5.9587632","0.6626000000000001","-0.7463","-0.0543","-0.0295","96.8871978","1.6042824000000002","6.90987348","-0.008","0.057","0.188"
"780.29","305713.0","0.014","-1.052","-0.079","-7.9641162","-1.432395","3.724227","0.6628999999999999","-0.7461","-0.054200000000000005","-0.0295","96.84709073999998","1.5870936600000003","6.898414319999999","-0.012","0.052","0.202"
"780.2950000000001","305714.0","0.019","-1.049","-0.09","-8.479778399999999","-4.7555514","1.8334656","0.6632","-0.7458","-0.054000000000000006","-0.0295","96.8012541","1.5813640800000002","6.875496","-0.016","0.049","0.212"
"780.3000000000001","305715.0","0.019","-1.046","-0.105","-8.880849","-6.9327917999999995","0.286479","0.6645","-0.7447","-0.053700000000000005","-0.029199999999999997","96.61217795999998","1.59282324","6.83538894","-0.016","0.046","0.225"
"780.3050000000001","305716.0","0.023","-1.037","-0.116","-8.59437","-8.021412000000002","-0.9740286","0.6648","-0.7445","-0.053500000000000006","-0.028999999999999998","96.56634131999999","1.6042824000000002","6.79528188","-0.02","0.036","0.234"
"780.3100000000001","305717.0","0.033","-1.027","-0.136","-7.448454","-8.9381448","-1.7761698","0.665","-0.7443","-0.0533","-0.028599999999999997","96.53196383999999","1.62147114","6.755174820000001","-0.03","0.026","0.253"
"780.315","305718.0","0.049","-1.02","-0.15","-4.5263682","-9.2246238","-1.6615782000000001","0.6652","-0.7441","-0.0531","-0.0283","96.50331594000001","1.6329303","6.7093381800000005","-0.046","0.019","0.267"
"780.32","305719.0","0.062","-1.018","-0.153","-0.572958","-8.7089616","-0.572958","0.6652","-0.7441","-0.0529","-0.028000000000000004","96.50331594000001","1.64438946","6.669231119999999","-0.059","0.017","0.269"
"780.325","305720.0","0.068","-1.022","-0.144","3.2085648","-8.2505952","1.432395","0.6651","-0.7442","-0.0526","-0.027800000000000002","96.5147751","1.6386598799999998","6.623394479999999","-0.064","0.02","0.26"
"780.33","305721.0","0.089","-1.026","-0.148","4.6982556","-7.563045600000001","3.4950438","0.665","-0.7444","-0.0523","-0.027600000000000003","96.53769342000001","1.6272007199999998","6.5832874200000004","-0.086","0.025","0.264"
"780.335","305722.0","0.091","-1.02","-0.147","6.6463128000000005","-5.844171599999999","6.4744254","0.6648","-0.7445999999999999","-0.0519","-0.027600000000000003","96.5720709","1.59855282","6.554639519999999","-0.088","0.018","0.264"
"780.34","305723.0","0.103","-1.02","-0.145","8.7662574","-4.068001799999999","9.167328","0.6645","-0.7449","-0.051500000000000004","-0.027700000000000002","96.61217795999998","1.5527161800000002","6.525991620000001","-0.101","0.018","0.263"
"780.345","305724.0","0.109","-1.011","-0.151","10.599723","-3.3231564000000002","11.9748222","0.6641","-0.7452","-0.051000000000000004","-0.0279","96.66947375999999","1.49542038","6.5030733","-0.108","0.01","0.269"
"780.35","305725.0","0.102","-1.001","-0.151","13.1207382","-2.578311","14.9542038","0.6643","-0.7451","-0.0506","-0.028000000000000004","96.64082586","1.4610429","6.48015498","-0.102","0.0","0.269"
"780.355","305726.0","0.095","-0.997","-0.129","15.870936600000002","-0.1718874","17.475219","0.6638","-0.7456","-0.0501","-0.028499999999999998","96.71531039999999","1.36936962","6.468695820000001","-0.096","-0.003","0.248"
"780.36","305727.0","0.081","-0.99","-0.1","17.5898106","2.6356068","19.9962342","0.6632","-0.7461","-0.0495","-0.029099999999999997","96.80698368","1.27196676","6.468695820000001","-0.083","-0.01","0.221"
"780.365","305728.0","0.082","-0.983","-0.09","18.334656","5.786875800000001","21.8296998","0.6625","-0.7466999999999999","-0.049","-0.0299","96.89865696","1.1573751600000002","6.48588456","-0.086","-0.016","0.213"
"780.37","305729.0","0.081","-0.97","-0.095","19.938938399999998","7.2192708","23.4339822","0.6618","-0.7473","-0.0484","-0.0308","97.00178939999999","1.03705398","6.5030733","-0.087","-0.029","0.219"
"780.375","305730.0","0.061","-0.968","-0.084","21.0848544","9.6829902","24.6944898","0.6611","-0.748","-0.0479","-0.0318","97.10492184","0.9052736400000001","6.53745078","-0.069","-0.031","0.21"
"780.38","305731.0","0.071","-0.956","-0.097","23.3193906","10.0840608","24.8663772","0.6603","-0.7487","-0.0474","-0.0328","97.22524302000001","0.7734933","6.571828259999999","-0.081","-0.043","0.224"
"780.385","305732.0","0.057","-0.959","-0.092","28.7624916","6.4171296","25.2674478","0.6593","-0.7496","-0.0468","-0.0337","97.36848252","0.64171296","6.5832874200000004","-0.07","-0.039","0.222"
"780.39","305733.0","0.038","-0.962","-0.086","30.0229992","2.9220857999999996","24.350715","0.6583","-0.7505","-0.0461","-0.0344","97.51745159999999","0.5156622","6.5832874200000004","-0.053","-0.035","0.219"
"780.395","305734.0","0.027","-0.958","-0.084","30.7105488","-1.145916","22.058883","0.6572","-0.7514000000000001","-0.0454","-0.0349","97.67215026","0.40680017999999996","6.566098679999999","-0.044","-0.04","0.219"
"780.4","305735.0","0.008","-0.959","-0.042","32.2002396","-5.3285094","19.7097552","0.6563","-0.7522","-0.044700000000000004","-0.0353","97.8039306","0.3151269","6.525991620000001","-0.026","-0.038","0.181"
"780.405","305736.0","-0.013","-0.968","-0.027","32.7159018","-8.9381448","17.3606274","0.6552","-0.7532","-0.0439","-0.0354","97.97008842","0.23491278000000002","6.468695820000001","-0.005","-0.028","0.168"
"780.41","305737.0","-0.023","-0.966","-0.024","34.1482968","-12.4904844","15.2979786","0.6541","-0.7542","-0.0431","-0.0354","98.14197582","0.16615782","6.39421128","0.003","-0.03","0.168"
"780.415","305738.0","-0.04","-0.966","0.001","33.6899304","-12.8342592","13.6364004","0.653","-0.7553","-0.0423","-0.0353","98.30813364000001","0.10886202","6.31972674","0.018","-0.029","0.145"
"780.4200000000001","305739.0","-0.052","-0.969","0.074","32.372127","-12.4904844","12.5477802","0.6519","-0.7562","-0.0416","-0.035199999999999995","98.47429146","0.051566219999999996","6.2509717799999995","0.031","-0.025","0.075"
"780.4250000000001","305740.0","-0.067","-0.986","0.116","29.6219286","-9.797581800000001","12.318597","0.6509","-0.7571","-0.0409","-0.035199999999999995","98.62326054","0.0","6.19367598","0.044","-0.007","0.036"
"780.4300000000001","305741.0","-0.073","-0.99","0.134","27.9603504","-6.6463128000000005","13.0634424","0.65","-0.758","-0.0403","-0.0353","98.76650004","-0.057295799999999994","6.15356892","0.049","-0.002","0.021"
"780.4350000000001","305742.0","-0.072","-0.999","0.147","25.210152","-2.0626488","14.152062599999999","0.6491","-0.7586999999999999","-0.0398","-0.0356","98.89255080000001","-0.13178034","6.130650600000001","0.048","0.006","0.01"
"780.44","305743.0","-0.07","-1.001","0.155","23.4339822","4.2398891999999995","14.896908","0.6483","-0.7594000000000001","-0.0395","-0.0361","99.0071424","-0.20626487999999998","6.13638018","0.044","0.008","0.004"
"780.445","305744.0","-0.067","-1.004","0.165","22.746432600000002","6.4744254","15.0687954","0.6475","-0.7601","-0.0392","-0.036699999999999997","99.121734","-0.28647900000000004","6.1592985","0.04","0.011","-0.002"
"780.45","305745.0","-0.064","-1.008","0.178","23.032911600000002","5.0993262","14.3812458","0.6466999999999999","-0.7607999999999999","-0.0388","-0.0374","99.24778475999999","-0.37815228","6.17075766","0.036","0.016","-0.014"
"780.455","305746.0","-0.025","-1.022","0.182","21.6005166","1.8907614000000001","12.375892799999999","0.6458999999999999","-0.7614","-0.0385","-0.0377","99.35664678","-0.44117765999999997","6.17075766","-0.004","0.03","-0.016"
"780.46","305747.0","-0.024","-1.016","0.175","22.173474600000002","-4.297185","10.8289062","0.6452","-0.7621","-0.0381","-0.0379","99.4655088","-0.49274388","6.14210976","-0.006","0.024","-0.007"
"780.465","305748.0","-0.029","-1.019","0.165","23.376686399999997","-14.2666542","8.9954406","0.6444","-0.7628","-0.0374","-0.0376","99.58582998","-0.52712136","6.06189564","-0.002","0.028","0.004"
"780.47","305749.0","-0.054","-1.018","0.163","21.9442914","-23.147503200000003","6.589017","0.6437","-0.7634000000000001","-0.0366","-0.037","99.69469199999999","-0.53858052","5.94157446","0.022","0.027","0.008"
"780.475","305750.0","-0.07","-1.017","0.156","21.8869956","-28.7624916","4.3544808","0.643","-0.7641","-0.0356","-0.0361","99.80928360000001","-0.53858052","5.79833496","0.037","0.027","0.018"
"780.48","305751.0","-0.077","-1.019","0.177","22.4026578","-31.5699858","3.2658606","0.6423","-0.7647999999999999","-0.034699999999999995","-0.035199999999999995","99.92387520000001","-0.52712136","5.6436363","0.045","0.029","0.0"
"780.485","305752.0","-0.077","-1.026","0.188","21.6578124","-31.741873200000004","3.151269","0.6416000000000001","-0.7655000000000001","-0.0337","-0.0342","100.03846680000001","-0.5156622","5.48320806","0.046","0.036","-0.01"
"780.49","305753.0","-0.083","-1.031","0.183","22.0015872","-31.1689152","4.5263682","0.6409","-0.7661","-0.0327","-0.0332","100.14732882","-0.5099326200000001","5.3285094","0.051","0.041","-0.002"
"780.495","305754.0","-0.094","-1.036","0.183","23.2620948","-28.5333084","6.703608600000001","0.6401","-0.7668999999999999","-0.0317","-0.0324","100.26765","-0.52139178","5.17954032","0.062","0.047","0.0"
"780.5","305755.0","-0.095","-1.036","0.191","24.8663772","-24.1215318","9.453807000000001","0.6393","-0.7676000000000001","-0.030699999999999998","-0.032","100.39370075999999","-0.55576926","5.05348956","0.063","0.048","-0.006"
"780.505","305756.0","-0.094","-1.043","0.209","27.1009134","-19.595163600000003","12.6623718","0.6384000000000001","-0.7684","-0.0298","-0.0316","100.53121067999999","-0.6016058999999999","4.94462754","0.061","0.055","-0.022"
"780.51","305757.0","-0.09","-1.057","0.235","28.991674800000002","-14.5531332","16.157415599999997","0.6374","-0.7693","-0.0289","-0.0316","100.68017976","-0.6703608600000001","4.858683839999999","0.056","0.069","-0.045"
"780.515","305758.0","-0.081","-1.055","0.268","29.3927454","-8.7662574","18.7930224","0.6364","-0.7701","-0.028000000000000004","-0.0318","100.82914883999999","-0.75630456","4.80138804","0.046","0.069","-0.076"
"780.52","305759.0","-0.08","-1.057","0.277","33.0023808","-7.2192708","20.9702628","0.6352","-0.7711","-0.027200000000000002","-0.032100000000000004","100.99530666","-0.8537074199999999","4.74409224","0.043","0.071","-0.081"
"780.525","305760.0","-0.102","-1.062","0.306","34.205592599999996","-6.302538","21.7151082","0.634","-0.7721","-0.0263","-0.0324","101.17292364000001","-0.95683986","4.69252602","0.064","0.076","-0.108"
"780.53","305761.0","-0.115","-1.056","0.304","31.8564648","-4.4117766","20.05353","0.6329","-0.773","-0.025500000000000002","-0.0328","101.33335188","-1.05424272","4.65241896","0.075","0.071","-0.103"
"780.535","305762.0","-0.104","-1.055","0.3","30.8824362","-5.2712136","17.0741484","0.6319","-0.7739","-0.0248","-0.033100000000000004","101.48805054","-1.13445684","4.60658232","0.063","0.071","-0.096"
"780.54","305763.0","-0.096","-1.058","0.322","28.5906042","-6.9327917999999995","13.865583599999999","0.6309","-0.7746999999999999","-0.0242","-0.0332","101.63129004","-1.19748222","4.56074568","0.054","0.075","-0.115"
"780.5450000000001","305764.0","-0.094","-1.055","0.335","25.0955604","-9.6829902","10.4278356","0.63","-0.7754","-0.0236","-0.033100000000000004","101.76307038","-1.23758928","4.50344988","0.051","0.072","-0.127"
"780.5500000000001","305765.0","-0.089","-1.053","0.338","20.912967","-13.579104599999999","6.703608600000001","0.6291","-0.7762","-0.023","-0.0329","101.89485072","-1.26623718","4.4289653399999995","0.046","0.071","-0.127"
"780.5550000000001","305766.0","-0.079","-1.046","0.313","15.527161800000002","-17.4179232","2.9793816","0.6285999999999999","-0.7766","-0.0224","-0.0324","101.97506483999999","-1.26623718","4.34302164","0.036","0.064","-0.101"
"780.5600000000001","305767.0","-0.073","-1.04","0.285","11.6310474","-21.3713334","0.6875496","0.6282","-0.7769999999999999","-0.0218","-0.0317","102.03809022","-1.24904844","4.23415962","0.03","0.058","-0.072"
"780.565","305768.0","-0.077","-1.027","0.278","9.5683986","-24.465306599999998","-0.286479","0.6279","-0.7773","-0.0212","-0.0308","102.08965644000001","-1.22040054","4.11956802","0.034","0.045","-0.064"
"780.57","305769.0","-0.069","-1.014","0.25","10.0840608","-25.9549974","0.286479","0.6275999999999999","-0.7776","-0.020499999999999997","-0.03","102.14122266000001","-1.19175264","3.9935172599999995","0.027","0.032","-0.035"
"780.575","305770.0","-0.062","-1.003","0.23","13.292625600000001","-26.356068","2.9220857999999996","0.6271","-0.778","-0.019700000000000002","-0.029099999999999997","102.20997761999999","-1.18029348","3.86173692","0.02","0.022","-0.014"
"780.58","305771.0","-0.052","-0.995","0.218","16.157415599999997","-23.8923486","6.302538","0.6266","-0.7785","-0.0188","-0.028499999999999998","102.29592131999999","-1.18602306","3.73568616","0.01","0.013","0.0"
"780.585","305772.0","-0.042","-0.988","0.219","19.9962342","-21.5432208","10.6570188","0.6259","-0.7791","-0.0179","-0.028000000000000004","102.39905376","-1.2146709599999999","3.6210945600000004","0.0","0.007","-0.001"
"780.59","305773.0","-0.037","-0.985","0.251","23.3193906","-19.0795014","15.2979786","0.6251","-0.7798","-0.016900000000000002","-0.027800000000000002","102.51937494","-1.27196676","3.5122325400000003","-0.006","0.005","-0.03"
"780.595","305774.0","-0.026","-0.984","0.262","26.4706596","-17.6471064","19.8816426","0.6242","-0.7805","-0.0158","-0.027700000000000002","102.65688486000002","-1.35218088","3.40337052","-0.018","0.004","-0.039"
"780.6","305775.0","-0.031","-0.978","0.288","28.1322378","-17.0741484","24.178827599999998","0.6231","-0.7814","-0.014499999999999999","-0.027800000000000002","102.81158352","-1.44958374","3.2945085","-0.014","-0.001","-0.062"
"780.605","305776.0","-0.043","-0.972","0.311","27.501984","-14.32395","27.5592798","0.6222000000000001","-0.7822","-0.0132","-0.028000000000000004","102.95482302","-1.5699049200000001","3.1913760600000005","-0.004","-0.005","-0.083"
"780.61","305777.0","-0.048","-0.971","0.34","26.4706596","-10.6570188","30.080295","0.6212","-0.7828999999999999","-0.011899999999999999","-0.028499999999999998","103.09233293999998","-1.70168526","3.1054323600000004","-0.001","-0.005","-0.11"
"780.615","305778.0","-0.053","-0.972","0.353","25.210152","-7.2192708","31.913760600000003","0.6203000000000001","-0.7836000000000001","-0.0107","-0.029099999999999997","103.2183837","-1.8506543400000002","3.03094782","0.001","-0.004","-0.12"
"780.62","305779.0","-0.06","-0.965","0.349","23.6631654","-4.1252976","32.31483119999999","0.6195","-0.7843","-0.0095","-0.0298","103.33870488","-2.005353","2.9736520200000003","0.005","-0.01","-0.114"
"780.625","305780.0","-0.058","-0.966","0.325","23.376686399999997","-4.1825934","30.653253000000003","0.6186","-0.7849999999999999","-0.0083","-0.0305","103.45902606","-2.1485925000000003","2.91635622","0.0","-0.008","-0.088"
"780.63","305781.0","-0.062","-0.968","0.32","22.459953600000002","-8.136003599999999","27.616575599999997","0.6178","-0.7856","-0.0072","-0.0309","103.57361766000001","-2.2746432600000004","2.8476012600000002","0.002","-0.006","-0.081"
"780.635","305782.0","-0.04","-0.968","0.289","18.220064400000002","-12.2040054","22.5172494","0.6172","-0.7861","-0.0060999999999999995","-0.0311","103.67102052","-2.37204612","2.75592798","-0.021","-0.006","-0.049"
"780.64","305783.0","-0.022","-0.959","0.262","18.6784308","-20.05353","17.18874","0.6165","-0.7866","-0.005","-0.0309","103.76842338000002","-2.4293419199999997","2.6413363800000003","-0.041","-0.015","-0.02"
"780.645","305784.0","-0.021","-0.954","0.25","20.2827132","-27.330096599999997","11.688343199999998","0.6158","-0.7872","-0.0039","-0.0303","103.8772854","-2.45798982","2.4923673","-0.042","-0.019","-0.007"
"780.65","305785.0","-0.019","-0.935","0.231","21.4286292","-35.3515086","8.59437","0.615","-0.7878999999999999","-0.0027","-0.029199999999999997","103.991877","-2.4465306599999996","2.3147503200000004","-0.044","-0.038","0.013"
"780.655","305786.0","-0.013","-0.916","0.228","24.178827599999998","-45.550161","6.589017","0.6142000000000001","-0.7886","-0.0013","-0.0279","104.12365734","-2.42361234","2.08556712","-0.05","-0.056","0.019"
"780.66","305787.0","0.004","-0.905","0.214","29.6219286","-50.5348956","6.302538","0.6131","-0.7894","0.0001","-0.0263","104.28981516000002","-2.39496444","1.8334655999999998","-0.067","-0.067","0.035"
"780.665","305788.0","0.01","-0.885","0.203","35.236917","-53.800756199999995","7.3911582000000005","0.6119","-0.7905","0.0018","-0.0247","104.47889129999999","-2.36631654","1.56417534","-0.072","-0.086","0.048"
"780.6700000000001","305789.0","0.017","-0.868","0.208","39.4768062","-55.175855399999996","8.9381448","0.6105","-0.7916000000000001","0.0035000000000000005","-0.023","104.69088575999999","-2.34339822","1.2891555000000001","-0.079","-0.102","0.047"
"780.6750000000001","305790.0","0.012","-0.861","0.252","42.6280752","-54.7747848","11.9748222","0.609","-0.7928","0.0054","-0.0215","104.91433938","-2.33193906","1.0084060799999999","-0.073","-0.107","0.006"
"780.6800000000001","305791.0","0.0","-0.858","0.303","43.2010332","-49.9046418","15.699049200000001","0.6073999999999999","-0.794","0.0072","-0.020200000000000003","105.14352258","-2.34339822","0.75057498","-0.061","-0.109","-0.039"
"780.6850000000001","305792.0","-0.002","-0.854","0.328","43.4875122","-42.3415962","19.938938399999998","0.6059","-0.7952","0.009","-0.0193","105.37270577999998","-2.38350528","0.52139178","-0.058","-0.112","-0.061"
"780.69","305793.0","-0.018","-0.856","0.355","42.97185","-33.116972399999995","24.751785599999998","0.6043000000000001","-0.7963","0.0107","-0.0188","105.60188898000001","-2.4637194","0.32658606","-0.043","-0.109","-0.084"
"780.695","305794.0","-0.04","-0.856","0.382","41.7113424","-22.631841","28.5333084","0.6028","-0.7975","0.012199999999999999","-0.0188","105.81388344","-2.57258142","0.17761697999999998","-0.023","-0.107","-0.107"
"780.7","305795.0","-0.048","-0.864","0.405","40.3362432","-12.6623718","31.1689152","0.6012","-0.7986","0.013600000000000001","-0.019200000000000002","106.04879622000001","-2.70436176","0.07448454","-0.017","-0.097","-0.126"
"780.705","305796.0","-0.041","-0.872","0.42","38.3308902","-4.4690724","31.971056400000002","0.5999","-0.7996000000000001","0.014799999999999999","-0.0199","106.24360193999999","-2.85333084","0.00572958","-0.026","-0.089","-0.137"
