SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1400, 56, 0.89678532, 0.07852035, 0.42402104, -5.40708303, -5.04696321, 1.62565958, 0.00000000, 0.00000000, 0.00000000, -171.46315002, 64.55936432, -113.97254181, -0.48086715, -0.42602682, 0.72863537, 0.23739959, 0.00624538, -0.01475126, 0.00079542, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 57, 0.89580649, 0.07411523, 0.42837402, -5.12363577, -5.04476786, 1.55942762, 0.00000000, 0.00000000, 0.00000000, -171.48013306, 64.57241821, -113.97716522, -0.48089164, -0.42602965, 0.72857040, 0.23754428, 0.00732207, -0.01050251, -0.00374207, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 58, 0.89482039, 0.07263573, 0.43079370, -5.05207205, -5.18312073, 1.48990333, 0.00000000, 0.00000000, 0.00000000, -171.49647522, 64.58577728, -113.98128510, -0.48091927, -0.42603207, 0.72850364, 0.23768836, 0.00840825, -0.00917535, -0.00635195, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 59, 0.89771575, 0.07458264, 0.43228808, -4.83985996, -5.46186495, 1.63078785, 0.00000000, 0.00000000, 0.00000000, -171.51281738, 64.59987640, -113.98598480, -0.48095265, -0.42602861, 0.72843641, 0.23783316, 0.00561845, -0.01127611, -0.00804821, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 60, 0.89818728, 0.07799263, 0.43084821, -5.05129576, -5.46183729, 1.48861516, 0.00000000, 0.00000000, 0.00000000, -171.52894592, 64.61392975, -113.98987579, -0.48098481, -0.42602959, 0.72836673, 0.23797981, 0.00525212, -0.01483827, -0.00680968, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 61, 0.90024036, 0.07612921, 0.42208850, -5.26415014, -5.25399017, 1.48693359, 0.00000000, 0.00000000, 0.00000000, -171.54579163, 64.62747192, -113.99394226, -0.48101163, -0.42603394, 0.72829807, 0.23812790, 0.00330031, -0.01313083, 0.00175738, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 62, 0.90177435, 0.06984162, 0.42060760, -5.40563536, -5.11481667, 1.41605008, 0.00000000, 0.00000000, 0.00000000, -171.56272888, 64.64065552, -113.99773407, -0.48103529, -0.42604157, 0.72822946, 0.23827620, 0.00186491, -0.00699905, 0.00305143, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 63, 0.90126520, 0.06640240, 0.42594337, -5.26389647, -5.04373503, 1.34837508, 0.00000000, 0.00000000, 0.00000000, -171.57902527, 64.65361786, -114.00120544, -0.48105949, -0.42604917, 0.72816169, 0.23842086, 0.00247091, -0.00371027, -0.00246888, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 64, 0.90368617, 0.06737977, 0.42694196, -5.33404160, -5.11320257, 1.27740777, 0.00000000, 0.00000000, 0.00000000, -171.59509277, 64.66674042, -114.00421906, -0.48108450, -0.42605826, 0.72809219, 0.23856653, 0.00014794, -0.00483659, -0.00365439, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 65, 0.90665948, 0.06694470, 0.42258033, -5.33304167, -5.32163048, 1.20667934, 0.00000000, 0.00000000, 0.00000000, -171.61062622, 64.68033600, -114.00664520, -0.48111317, -0.42606738, 0.72801977, 0.23871337, -0.00272381, -0.00454755, 0.00051186, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1650, 66, 0.90574223, 0.06307590, 0.42011797, -5.33339977, -5.04230547, 1.13820493, 0.00000000, 0.00000000, 0.00000000, -171.62603760, 64.69321442, -114.00894928, -0.48113769, -0.42607895, 0.72794962, 0.23885687, -0.00171047, -0.00082216, 0.00278986, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1675, 67, 0.90527540, 0.05966956, 0.42107087, -5.47488499, -4.90313244, 1.06732154, 0.00000000, 0.00000000, 0.00000000, -171.64154053, 64.70572662, -114.01094818, -0.48115909, -0.42609391, 0.72787952, 0.23900060, -0.00115019, 0.00244109, 0.00165841, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 68, 0.90674782, 0.05919665, 0.42059326, -5.61675835, -4.62459993, 0.99708205, 0.00000000, 0.00000000, 0.00000000, -171.65722656, 64.71753693, -114.01279449, -0.48117512, -0.42611292, 0.72781098, 0.23914325, -0.00253469, 0.00277105, 0.00196871, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1725, 69, 0.90920484, 0.05824797, 0.41963413, -5.68629169, -4.76313734, 0.85603052, 0.00000000, 0.00000000, 0.00000000, -171.67228699, 64.72962952, -114.01371765, -0.48119342, -0.42613417, 0.72773927, 0.23928681, -0.00490159, 0.00358112, 0.00275531, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1750, 70, 0.91169703, 0.05390678, 0.41817093, -5.75582504, -4.90167522, 0.71497893, 0.00000000, 0.00000000, 0.00000000, -171.69213867, 64.74452972, -114.01986694, -0.48122165, -0.42613393, 0.72766668, 0.23945101, -0.00728273, 0.00774195, 0.00400695, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1775, 71, 0.91121757, 0.05244476, 0.41864663, -5.75334787, -5.03798866, 0.36552247, 0.00000000, 0.00000000, 0.00000000, -171.70457458, 64.75714874, -114.01772308, -0.48124623, -0.42616221, 0.72758716, 0.23959301, -0.00670940, 0.00908356, 0.00334790, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 72, 0.91119879, 0.05243015, 0.42059457, -5.68114281, -5.10544491, 0.15679561, 0.00000000, 0.00000000, 0.00000000, -171.71569824, 64.76982880, -114.01432037, -0.48127365, -0.42619267, 0.72750533, 0.23973231, -0.00659627, 0.00898740, 0.00121367, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1825, 73, 0.90924031, 0.05534428, 0.41864550, -5.82104588, -5.38373709, 0.01421734, 0.00000000, 0.00000000, 0.00000000, -171.72621155, 64.78312683, -114.00985718, -0.48130491, -0.42622539, 0.72741848, 0.23987491, -0.00453884, 0.00596555, 0.00296578, 0.00000000, 0.00000000, 0.00000000, 0.00000000
