SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1500, 47, -0.00519397, 0.00944374, 1.03153181, -4.68938541, -0.46512088, 0.88627243, 0.00000000, 0.00000000, 0.00000000, -179.57595825, 1.73055387, 140.70170593, 0.01297754, -0.33627191, -0.94163668, 0.00856303, 0.03539323, -0.00204518, -0.03201527, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 48, -0.00516685, 0.00799921, 1.03006339, -5.74449205, -1.51138687, 0.31010351, 0.00000000, 0.00000000, 0.00000000, -179.59033203, 1.73433781, 140.70095825, 0.01305079, -0.33627635, -0.94163495, 0.00845602, 0.03543212, -0.00085159, -0.03054714, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 49, -0.00074122, 0.00512133, 1.02911031, -6.51840591, -2.34885550, -0.05228166, 0.00000000, 0.00000000, 0.00000000, -179.60662842, 1.74020922, 140.70114136, 0.01314685, -0.33627298, -0.94163585, 0.00833935, 0.03110891, 0.00174207, -0.02959514, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 50, 0.00173756, 0.00174682, 1.02813900, -6.93998003, -3.11648774, -0.20064451, 0.00000000, 0.00000000, 0.00000000, -179.62396240, 1.74799681, 140.70169067, 0.01326175, -0.33626631, -0.94163769, 0.00821971, 0.02876600, 0.00481418, -0.02862591, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 51, 0.00667775, -0.00306154, 1.02620602, -7.57418489, -3.60598540, -0.42012933, 0.00000000, 0.00000000, 0.00000000, -179.64886475, 1.74128497, 140.70262146, 0.01327974, -0.33625594, -0.94164312, 0.00799527, 0.02370872, 0.00918814, -0.02668650, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 52, 0.01600379, -0.00735892, 1.02431107, -8.13972092, -4.09813070, -0.28991926, 0.00000000, 0.00000000, 0.00000000, -179.66920471, 1.75152552, 140.70339966, 0.01342359, -0.33624691, -0.94164550, 0.00785820, 0.01456133, 0.01313092, -0.02479488, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1650, 53, 0.02286337, -0.01071493, 1.02434921, -8.84651852, -4.38081360, -0.30003312, 0.00000000, 0.00000000, 0.00000000, -179.69128418, 1.76247358, 140.70420837, 0.01357844, -0.33623740, -0.94164789, 0.00770869, 0.00789274, 0.01610151, -0.02483679, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1675, 54, 0.02826787, -0.01553869, 1.02485514, -9.34429741, -4.24727631, 0.04324532, 0.00000000, 0.00000000, 0.00000000, -179.71464539, 1.77309227, 140.70416260, 0.01373424, -0.33623481, -0.94164789, 0.00754787, 0.00267348, 0.02051769, -0.02534641, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 55, 0.02877303, -0.01747648, 1.02484930, -10.05476665, -4.11553764, 0.45363852, 0.00000000, 0.00000000, 0.00000000, -179.73982239, 1.78338635, 140.70306396, 0.01389262, -0.33624041, -0.94164485, 0.00737136, 0.00234790, 0.02201636, -0.02534401, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1725, 56, 0.03026063, -0.01647197, 1.02145708, -10.76498318, -3.77354336, 0.72547299, 0.00000000, 0.00000000, 0.00000000, -179.76678467, 1.79282796, 140.70129395, 0.01404923, -0.33625147, -0.94164014, 0.00717767, 0.00102500, 0.02054138, -0.02195490, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1750, 57, 0.02872380, -0.00774394, 1.02100229, -11.61757851, -3.57352757, 1.20418549, 0.00000000, 0.00000000, 0.00000000, -179.79592896, 1.80177331, 140.69831848, 0.01420805, -0.33627209, -0.94163203, 0.00696485, 0.00271789, 0.01130505, -0.02150303, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1775, 58, 0.02771455, -0.00240189, 1.01956034, -12.53923130, -3.23150635, 1.33384728, 0.00000000, 0.00000000, 0.00000000, -179.82737732, 1.80986285, 140.69500732, 0.01436663, -0.33629510, -0.94162303, 0.00673055, 0.00386825, 0.00541431, -0.02006370, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 59, 0.02674830, 0.00395068, 1.01276648, -13.31820393, -3.30676651, 1.46334183, 0.00000000, 0.00000000, 0.00000000, -179.86077881, 1.81813979, 140.69136047, 0.01453249, -0.33632052, -0.94161320, 0.00648075, 0.00497889, -0.00152111, -0.01327289, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1825, 60, 0.02478766, 0.01028290, 1.00791264, -13.95443821, -3.51937389, 1.45443261, 0.00000000, 0.00000000, 0.00000000, -179.89578247, 1.82694578, 140.68774414, 0.01470739, -0.33634549, -0.94160336, 0.00621945, 0.00709315, -0.00846392, -0.00842267, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1850, 61, 0.02235259, 0.01564557, 1.00256300, -14.23379612, -3.93538237, 1.03039527, 0.00000000, 0.00000000, 0.00000000, -179.93145752, 1.83678854, 140.68516541, 0.01489281, -0.33636153, -0.94159633, 0.00595560, 0.00969991, -0.01444877, -0.00307751, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1875, 62, 0.01943662, 0.01759095, 0.99962723, -14.22893143, -4.62791252, 0.53883755, 0.00000000, 0.00000000, 0.00000000, -179.96707153, 1.84835958, 140.68383789, 0.01509237, -0.33636737, -0.94159269, 0.00569709, 0.01281773, -0.01701544, -0.00014782, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 63, 0.01895858, 0.01808421, 0.99816483, -14.08355141, -5.11121941, 0.11977360, 0.00000000, 0.00000000, 0.00000000, 179.99783325, 1.86113799, 140.68354797, 0.01530073, -0.33636457, -0.94159186, 0.00544525, 0.01351869, -0.01812306, 0.00130767, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1925, 64, 0.01752628, 0.01565708, 0.99716675, -14.07971573, -5.73528767, -0.23193714, 0.00000000, 0.00000000, 0.00000000, 179.96264648, 1.87547648, 140.68411255, 0.01552184, -0.33635440, -0.94159329, 0.00519818, 0.01520110, -0.01630962, 0.00229740, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1950, 65, 0.02046574, 0.01372998, 0.99766767, -13.93842411, -5.80478191, -0.16073160, 0.00000000, 0.00000000, 0.00000000, 179.92781067, 1.88998890, 140.68449402, 0.01574335, -0.33634570, -0.94159400, 0.00495450, 0.01251479, -0.01499013, 0.00178748, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1975, 66, 0.02000904, 0.01130859, 0.99667752, -13.72657013, -5.80420065, -0.08832143, 0.00000000, 0.00000000, 0.00000000, 179.89350891, 1.90449989, 140.68470764, 0.01596330, -0.33633855, -0.94159412, 0.00471515, 0.01322462, -0.01316723, 0.00276840, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 67, 0.02048239, 0.01081168, 0.99862695, -13.65803814, -5.45723486, 0.12345877, 0.00000000, 0.00000000, 0.00000000, 179.85934448, 1.91814208, 140.68437195, 0.01617563, -0.33633572, -0.94159263, 0.00447458, 0.01298924, -0.01326610, 0.00080967, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2025, 68, 0.02295284, 0.00889632, 0.99717593, -13.59011459, -5.04119825, 0.40532351, 0.00000000, 0.00000000, 0.00000000, 179.82534790, 1.93074250, 140.68331909, 0.01637895, -0.33633873, -0.94158918, 0.00423225, 0.01073859, -0.01194398, 0.00225163, 0.00000000, 0.00000000, 0.00000000, 0.00000000
