SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1200, 45, 0.39905617, 0.02419406, 0.93696952, -6.23307896, -5.92070770, -0.17165358, 0.00000000, 0.00000000, 0.00000000, -179.65093994, 22.08553123, -144.32730103, -0.18325025, -0.30007148, 0.93448406, 0.05582223, -0.02306602, -0.01854770, -0.01036310, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1225, 46, 0.39903012, 0.02710506, 0.93698418, -6.51858616, -5.78598022, 0.17427257, 0.00000000, 0.00000000, 0.00000000, -179.66737366, 22.09999657, -144.32768250, -0.18332532, -0.30008695, 0.93445414, 0.05599370, -0.02280605, -0.02172509, -0.01047123, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1250, 47, 0.39613912, 0.02467298, 0.93548733, -6.87301445, -5.85886002, 0.30906263, 0.00000000, 0.00000000, 0.00000000, -179.68482971, 22.11464882, -144.32841492, -0.18339938, -0.30010095, 0.93442422, 0.05617341, -0.01967809, -0.01957591, -0.00906891, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 48, 0.39621469, 0.01886926, 0.93302310, -6.94560814, -5.65204620, 0.51843351, 0.00000000, 0.00000000, 0.00000000, -179.70269775, 22.12878609, -144.32974243, -0.18346848, -0.30011123, 0.93439651, 0.05635408, -0.01952511, -0.01406148, -0.00669599, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 49, 0.39821470, 0.01501037, 0.93155831, -6.87643242, -5.23418331, 0.59101087, 0.00000000, 0.00000000, 0.00000000, -179.72045898, 22.14188004, -144.33126831, -0.18352944, -0.30012029, 0.93437093, 0.05653089, -0.02131340, -0.01049020, -0.00531590, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 50, 0.40161628, 0.01648595, 0.93159330, -7.30097675, -5.23656321, 0.58571547, 0.00000000, 0.00000000, 0.00000000, -179.73927307, 22.15497780, -144.33277893, -0.18358767, -0.30013111, 0.93434483, 0.05671635, -0.02450327, -0.01227047, -0.00543565, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 51, 0.40208888, 0.02136239, 0.92869979, -7.86906528, -4.96284723, 0.78923047, 0.00000000, 0.00000000, 0.00000000, -179.75971985, 22.16739082, -144.33485413, -0.18363632, -0.30014041, 0.93432039, 0.05691241, -0.02477515, -0.01747788, -0.00262237, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 52, 0.40165567, 0.01895927, 0.92527473, -8.15273666, -5.03533125, 0.92490315, 0.00000000, 0.00000000, 0.00000000, -179.77684021, 22.18568230, -144.33514404, -0.18374076, -0.30015576, 0.93428349, 0.05709944, -0.02404640, -0.01535170, 0.00068313, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 53, 0.39928576, 0.01069346, 0.92570049, -8.22571659, -4.68915749, 1.13491833, 0.00000000, 0.00000000, 0.00000000, -179.79853821, 22.19741631, -144.33816528, -0.18378106, -0.30015975, 0.93426186, 0.05730236, -0.02148685, -0.00743692, 0.00018150, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 54, 0.40174973, 0.00633035, 0.92715913, -8.37067986, -4.20524168, 1.48421979, 0.00000000, 0.00000000, 0.00000000, -179.82096863, 22.20794296, -144.34211731, -0.18381009, -0.30015782, 0.93424422, 0.05750646, -0.02378074, -0.00343644, -0.00134546, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 55, 0.40176854, 0.00634497, 0.92521119, -8.65638065, -4.00083494, 1.83046806, 0.00000000, 0.00000000, 0.00000000, -179.84446716, 22.21795654, -144.34704590, -0.18383265, -0.30015022, 0.93422931, 0.05771644, -0.02363772, -0.00383092, 0.00053751, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 56, 0.40080702, 0.00635019, 0.92374235, -9.01261520, -3.72653723, 2.10639310, 0.00000000, 0.00000000, 0.00000000, -179.86912537, 22.22728729, -144.35269165, -0.18384691, -0.30013871, 0.93421674, 0.05793297, -0.02252546, -0.00423495, 0.00194585, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 57, 0.40428671, -0.00090722, 0.92373329, -9.08482075, -3.65908122, 2.31512022, 0.00000000, 0.00000000, 0.00000000, -179.89421082, 22.23644257, -144.35893250, -0.18385908, -0.30012336, 0.93420571, 0.05815138, -0.02585722, 0.00261732, 0.00189513, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 58, 0.40038362, -0.00190780, 0.92467082, -9.30051041, -3.03559446, 2.59442043, 0.00000000, 0.00000000, 0.00000000, -179.92010498, 22.24404716, -144.36592102, -0.18385676, -0.30010396, 0.93419874, 0.05837122, -0.02183127, 0.00319945, 0.00090825, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 59, 0.40285659, -0.00040142, 0.91982806, -9.44421959, -2.54985166, 2.73443484, 0.00000000, 0.00000000, 0.00000000, -179.94650269, 22.25042915, -144.37329102, -0.18384339, -0.30008283, 0.93419427, 0.05859135, -0.02420119, 0.00126649, 0.00570929, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 60, 0.39944020, -0.00286560, 0.92222309, -9.30498695, -2.48242307, 3.08533406, 0.00000000, 0.00000000, 0.00000000, -179.97293091, 22.25663948, -144.38162231, -0.18382911, -0.30005410, 0.93419260, 0.05880963, -0.02068445, 0.00330392, 0.00327349, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 61, 0.39948106, -0.00478799, 0.91977841, -9.37604237, -1.92356074, 2.87774110, 0.00000000, 0.00000000, 0.00000000, -179.99931335, 22.26144600, -144.38940430, -0.18380325, -0.30003059, 0.93419170, 0.05902485, -0.02064768, 0.00480014, 0.00568640, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 62, 0.39904639, -0.00914639, 0.91829151, -9.23646832, -1.22597647, 2.88272667, 0.00000000, 0.00000000, 0.00000000, 179.97476196, 22.26451492, -144.39718628, -0.18376407, -0.30000731, 0.93419373, 0.05923268, -0.02016345, 0.00873792, 0.00715304, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1650, 63, 0.39805377, -0.00672264, 0.91780889, -9.02439022, -1.15510726, 2.88569641, 0.00000000, 0.00000000, 0.00000000, 179.94926453, 22.26739693, -144.40496826, -0.18372482, -0.29998320, 0.93419629, 0.05943574, -0.01912424, 0.00590207, 0.00761628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1675, 64, 0.39753094, -0.00333300, 0.91830903, -9.16526413, -1.08500397, 2.74472809, 0.00000000, 0.00000000, 0.00000000, 179.92352295, 22.27010155, -144.41239929, -0.18368340, -0.29996261, 0.93419802, 0.05964063, -0.01855776, 0.00209698, 0.00709778, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 65, 0.39753747, -0.00723625, 0.92121136, -9.16681576, -0.52757108, 2.74730444, 0.00000000, 0.00000000, 0.00000000, 179.89781189, 22.27141190, -144.41981506, -0.18363059, -0.29994267, 0.93420196, 0.05984193, -0.01854313, 0.00558466, 0.00418615, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1725, 66, 0.39658898, -0.00868652, 0.91973519, -9.23754311, -0.38800082, 2.67730355, 0.00000000, 0.00000000, 0.00000000, 179.87197876, 22.27236748, -144.42704773, -0.18357453, -0.29992458, 0.93420577, 0.06004346, -0.01757920, 0.00661766, 0.00565517, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1750, 67, 0.39758629, -0.01110662, 0.91973084, -9.23731995, -0.31771290, 2.60786295, 0.00000000, 0.00000000, 0.00000000, 179.84620667, 22.27314377, -144.43409729, -0.18351716, -0.29990801, 0.93420947, 0.06024425, -0.01856396, 0.00862165, 0.00565326, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1775, 68, 0.39999381, -0.00916258, 0.92122132, -9.23828983, 0.03068260, 2.60947299, 0.00000000, 0.00000000, 0.00000000, 179.82043457, 22.27305031, -144.44114685, -0.18345267, -0.29989183, 0.93421453, 0.06044278, -0.02097300, 0.00626143, 0.00416225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 69, 0.39897481, -0.00431665, 0.92123789, -9.31024075, 0.30839354, 2.67964149, 0.00000000, 0.00000000, 0.00000000, 179.79441833, 22.27225876, -144.44839478, -0.18338193, -0.29987487, 0.93422103, 0.06064124, -0.01996678, 0.00099527, 0.00414956, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1825, 70, 0.39653111, -0.00433465, 0.92170513, -9.45353222, 0.79474503, 2.74989295, 0.00000000, 0.00000000, 0.00000000, 179.76797485, 22.27024651, -144.45582581, -0.18330024, -0.29985768, 0.93422967, 0.06083972, -0.01755560, 0.00058607, 0.00369406, 0.00000000, 0.00000000, 0.00000000, 0.00000000
