SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0974, 25, 0.78725028, 0.09961347, 0.63169950, -0.71613652, -2.88256383, 0.52819628, 0.00000000, 0.00000000, 0.00000000, -170.25724792, 49.01030731, -152.67082214, -0.41983318, -0.17995669, 0.88929594, 0.02254841, -0.03242290, 0.01138569, 0.01476377, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0999, 26, 0.79164010, 0.09915046, 0.63221949, -0.50483453, -2.53297830, 0.53245425, 0.00000000, 0.00000000, 0.00000000, -170.25878906, 49.01676559, -152.67118835, -0.41988006, -0.17994973, 0.88927460, 0.02257303, -0.03673875, 0.01181691, 0.01416290, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1024, 27, 0.79548258, 0.10059236, 0.63712829, -0.50561059, -2.25426173, 0.53374243, 0.00000000, 0.00000000, 0.00000000, -170.26046753, 49.02253723, -152.67175293, -0.41992155, -0.17994289, 0.88925582, 0.02259658, -0.04051518, 0.01034313, 0.00918222, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1049, 28, 0.79548651, 0.09961838, 0.63761038, -0.29453242, -1.97496426, 0.60744071, 0.00000000, 0.00000000, 0.00000000, -170.26197815, 49.02767944, -152.67274475, -0.41995841, -0.17993283, 0.88923997, 0.02261561, -0.04046029, 0.01128882, 0.00863659, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1074, 29, 0.79887396, 0.10108299, 0.63910627, -0.29617411, -1.83743250, 0.81737226, 0.00000000, 0.00000000, 0.00000000, -170.26412964, 49.03254700, -152.67463684, -0.41999248, -0.17991878, 0.88922620, 0.02263606, -0.04379201, 0.00978892, 0.00708163, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1099, 30, 0.80174112, 0.10300797, 0.64352256, -0.08551376, -1.55874348, 0.96083307, 0.00000000, 0.00000000, 0.00000000, -170.26632690, 49.03678131, -152.67723083, -0.42002192, -0.17990015, 0.88921565, 0.02265264, -0.04661072, 0.00782986, 0.00261438, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1124, 31, 0.80319941, 0.10252411, 0.64450592, -0.08754347, -1.28185344, 1.17140865, 0.00000000, 0.00000000, 0.00000000, -170.26924133, 49.04044342, -152.68081665, -0.42004585, -0.17987759, 0.88920844, 0.02267011, -0.04802710, 0.00827266, 0.00158924, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1149, 32, 0.80172634, 0.10201938, 0.64595258, -0.01862179, -1.07424605, 1.38254488, 0.00000000, 0.00000000, 0.00000000, -170.27268982, 49.04367065, -152.68531799, -0.42006594, -0.17985040, 0.88920403, 0.02268735, -0.04651714, 0.00873130, 0.00010723, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1174, 33, 0.80118752, 0.10295395, 0.65033638, 0.04991187, -0.72728032, 1.59432495, 0.00000000, 0.00000000, 0.00000000, -170.27674866, 49.04613876, -152.69085693, -0.42007947, -0.17981865, 0.88920361, 0.02270385, -0.04595006, 0.00774560, -0.00430083, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1199, 34, 0.79920018, 0.10486852, 0.65227830, 0.19020285, -0.58834630, 1.73625910, 0.00000000, 0.00000000, 0.00000000, -170.28091431, 49.04832077, -152.69700623, -0.42009076, -0.17978293, 0.88920516, 0.02271838, -0.04393781, 0.00577916, -0.00626302, 0.00000000, 0.00000000, 0.00000000, 0.00000000
